city,location,price,bedrooms,baths,size,size_group
Islamabad,"G-13, Islamabad",65000000.0,5.0,6.0,2452.0,2001–3000
Islamabad,"G-13, Islamabad",24000000.0,4.0,5.0,900.0,501–1000
Islamabad,"F-7, Islamabad",270000000.0,7.0,10.0,5400.0,5001–10000
Islamabad,"Lignum Tower, DHA Defence Phase 2",8500000.0,1.0,1.0,1192.0,1001–1500
Islamabad,"Al-Ghurair Giga, DHA Defence Phase 2",9000000.0,2.0,2.0,810.0,501–1000
Islamabad,"DHA Defence Phase 2, DHA Defence",110000.0,3.0,4.0,4500.0,3001–5000
Islamabad,"Faisal Town Phase 1 - Block A, Faisal Town Phase 1",6875000.0,1.0,1.0,630.0,501–1000
Islamabad,"Faisal Town Phase 1 - Block A, Faisal Town Phase 1",6950000.0,1.0,1.0,630.0,501–1000
Islamabad,"D-12/3, D-12",41500000.0,5.0,5.0,990.0,501–1000
Islamabad,"DHA Defence Phase 2, DHA Defence",95000000.0,6.0,6.0,4500.0,3001–5000
Islamabad,"Blue Area, Islamabad",70000000.0,2.0,2.0,1642.0,1501–2000
Islamabad,"Pakistan Town - Phase 1, Pakistan Town",23500000.0,4.0,5.0,1125.0,1001–1500
Islamabad,"Mumtaz City, Islamabad",11800000.0,0.0,0.0,472.0,0–500
Islamabad,"DHA Defence Phase 2, DHA Defence",107000000.0,6.0,6.0,4500.0,3001–5000
Islamabad,"F-11, Islamabad",43500000.0,3.0,4.0,2610.0,2001–3000
Islamabad,"Gulberg Greens, Gulberg",9360000.0,2.0,2.0,788.0,501–1000
Islamabad,"Gulberg Business Square, Gulberg",6000000.0,1.0,1.0,472.0,0–500
Islamabad,"F-11/2, F-11",175000000.0,8.0,6.0,4500.0,3001–5000
Islamabad,"Oleander Sector - DHA Homes Block A, DHA Valley - Oleander Sector",14500000.0,3.0,3.0,1800.0,1501–2000
Islamabad,"Lilly Sector - DHA Homes, DHA Valley - Lilly Sector",6900000.0,2.0,2.0,1125.0,1001–1500
Islamabad,"E-7, Islamabad",630000000.0,6.0,6.0,7200.0,5001–10000
Islamabad,"F-7, Islamabad",290000000.0,5.0,5.0,5850.0,5001–10000
Islamabad,"F-7, Islamabad",320000000.0,8.0,6.0,5850.0,5001–10000
Islamabad,"F-7, Islamabad",460000000.0,6.0,6.0,9450.0,5001–10000
Islamabad,"Faisal Town Phase 1, Faisal Town - F-18",7600000.0,2.0,2.0,1058.0,1001–1500
Islamabad,"Faisal Town - F-18, Islamabad",25000000.0,5.0,6.0,1800.0,1501–2000
Islamabad,"G-9/1, G-9",105000000.0,10.0,6.0,3150.0,3001–5000
Islamabad,"F-6, Islamabad",270000000.0,7.0,10.0,5400.0,5001–10000
Islamabad,"D-12/4, D-12",41500000.0,3.0,4.0,900.0,501–1000
Islamabad,"DHA Defence Phase 2, DHA Defence",76000000.0,4.0,5.0,4500.0,3001–5000
Islamabad,"DHA Defence Phase 2, DHA Defence",75000.0,3.0,4.0,3600.0,3001–5000
Islamabad,"Soan Garden - Block H, Soan Garden",41000000.0,6.0,6.0,2250.0,2001–3000
Islamabad,"MPCHS - Block B, MPCHS - Multi Gardens",5400000.0,0.0,1.0,450.0,0–500
Islamabad,"MPCHS - Multi Gardens, B-17",7440000.0,1.0,1.0,630.0,501–1000
Islamabad,"MPCHS - Block B, MPCHS - Multi Gardens",15000000.0,2.0,2.0,1260.0,1001–1500
Islamabad,"B-17, Islamabad",19000000.0,3.0,3.0,1575.0,1501–2000
Islamabad,"F-7, Islamabad",320000000.0,6.0,7.0,4950.0,3001–5000
Islamabad,"Capital Residencia, Margalla Hills-2",19500000.0,3.0,3.0,1710.0,1501–2000
Islamabad,"B-17, Islamabad",27200000.0,0.0,0.0,1935.0,1501–2000
Islamabad,"E-11/3, E-11",10000000.0,2.0,2.0,608.0,501–1000
Islamabad,"D-12/2, D-12",90000000.0,5.0,6.0,2250.0,2001–3000
Islamabad,"Ideas One, B-17",5400000.0,,,0.0,
Islamabad,"Lilly Sector - Block A, DHA Valley - Lilly Sector",16500000.0,3.0,3.0,1800.0,1501–2000
Islamabad,"B-17, Islamabad",6985000.0,1.0,1.0,630.0,501–1000
Islamabad,"F-8, Islamabad",450000000.0,5.0,0.0,8100.0,5001–10000
Islamabad,"F-7, Islamabad",330000000.0,6.0,6.0,5850.0,5001–10000
Islamabad,"E-7, Islamabad",650000000.0,7.0,6.0,10800.0,10000+
Islamabad,"Park View - Block A, Park View City",21500000.0,4.0,6.0,1125.0,1001–1500
Islamabad,"D-12, Islamabad",85000000.0,5.0,7.0,2452.0,2001–3000
Islamabad,"G-11, Islamabad",33800000.0,2.0,2.0,1778.0,1501–2000
Islamabad,"Soan Garden - Block A, Soan Garden",44000000.0,6.0,6.0,2700.0,2001–3000
Islamabad,"Soan Garden - Block F, Soan Garden",42500000.0,4.0,5.0,4500.0,3001–5000
Islamabad,"Park View - Block H, Park View City",23000000.0,4.0,5.0,1125.0,1001–1500
Islamabad,"Bani Gala, Islamabad",16500000.0,4.0,6.0,1125.0,1001–1500
Islamabad,"Soan Garden - Block H, Soan Garden",25000000.0,6.0,6.0,1350.0,1001–1500
Islamabad,"I-8/2, I-8",102500000.0,9.0,6.0,2790.0,2001–3000
Islamabad,"Bahria Garden City - Zone 1, Bahria Garden City",147500000.0,6.0,6.0,6750.0,5001–10000
Islamabad,"F-10 Markaz, F-10",40000000.0,3.0,3.0,2002.0,2001–3000
Islamabad,"DHA Defence Phase 2, DHA Defence",6500000.0,1.0,1.0,608.0,501–1000
Islamabad,"Bahria Enclave - Sector N, Bahria Enclave",28000000.0,5.0,5.0,1800.0,1501–2000
Islamabad,"I-8/4, I-8",90000000.0,6.0,6.0,3195.0,3001–5000
Islamabad,"Faisal Town - F-18, Islamabad",65000000.0,5.0,5.0,3375.0,3001–5000
Islamabad,"Faisal Town - F-18, Islamabad",35000000.0,5.0,5.0,1800.0,1501–2000
Islamabad,"Faisal Town - F-18, Islamabad",35000000.0,6.0,6.0,1575.0,1501–2000
Islamabad,"F-8, Islamabad",205000000.0,5.0,6.0,5850.0,5001–10000
Islamabad,"F-8, Islamabad",205000000.0,5.0,6.0,5400.0,5001–10000
Islamabad,"I-10/2, I-10",36500000.0,4.0,3.0,1508.0,1501–2000
Islamabad,"F-7, Islamabad",320000000.0,6.0,6.0,5850.0,5001–10000
Islamabad,"F-6, Islamabad",600000000.0,6.0,6.0,10800.0,10000+
Islamabad,"F-6, Islamabad",470000000.0,5.0,6.0,10800.0,10000+
Islamabad,"F-6, Islamabad",300000000.0,8.0,6.0,7200.0,5001–10000
Islamabad,"Defence Residency, DHA Defence Phase 2",14500000.0,3.0,3.0,1148.0,1001–1500
Islamabad,"Soan Garden - Block H, Soan Garden",35000000.0,6.0,6.0,2250.0,2001–3000
Islamabad,"B-17, Islamabad",6200000.0,2.0,2.0,900.0,501–1000
Islamabad,"H-13, Islamabad",15800000.0,4.0,5.0,1125.0,1001–1500
Islamabad,"G-15/2, G-15",55000000.0,6.0,6.0,4950.0,3001–5000
Islamabad,"G-15/1, G-15",37500000.0,6.0,6.0,2700.0,2001–3000
Islamabad,"E-11/4, E-11",160000000.0,9.0,6.0,4500.0,3001–5000
Islamabad,"G-15/1, G-15",65000000.0,10.0,6.0,4950.0,3001–5000
Islamabad,"Bahria Enclave - Sector B1, Bahria Enclave",37500000.0,5.0,5.0,1800.0,1501–2000
Islamabad,"The Centaurus, F-8",130000000.0,3.0,3.0,3082.0,3001–5000
Islamabad,"Sukh Chayn Residence, F-10",120000000.0,4.0,5.0,2790.0,2001–3000
Islamabad,"DHA Phase 5 - Sector A, DHA Defence Phase 5",68000000.0,5.0,6.0,4500.0,3001–5000
Islamabad,"DHA Defence Phase 2, DHA Defence",82500000.0,6.0,6.0,4500.0,3001–5000
Islamabad,"I-8/3, I-8",130000000.0,7.0,8.0,3195.0,3001–5000
Islamabad,"Constitution Avenue, Islamabad",100000000.0,3.0,3.0,1980.0,1501–2000
Islamabad,"I-8, Islamabad",115000000.0,10.0,10.0,3195.0,3001–5000
Islamabad,"Gulberg Greens, Gulberg",4000000.0,0.0,1.0,248.0,0–500
Islamabad,"DHA Phase 1 - Sector E, DHA Defence Phase 1",67500000.0,4.0,5.0,4500.0,3001–5000
Islamabad,"I-10/2, I-10",33000000.0,4.0,3.0,1508.0,1501–2000
Islamabad,"I-10/1, I-10",38500000.0,6.0,6.0,1125.0,1001–1500
Islamabad,"F-7, Islamabad",800000000.0,5.0,6.0,16200.0,10000+
Islamabad,"F-7, Islamabad",580000000.0,10.0,6.0,9000.0,5001–10000
Islamabad,"F-7, Islamabad",300000000.0,5.0,6.0,5850.0,5001–10000
Islamabad,"F-8, Islamabad",300000000.0,4.0,5.0,5850.0,5001–10000
Islamabad,"F-11, Islamabad",145000000.0,7.0,0.0,4500.0,3001–5000
Islamabad,"F-11, Islamabad",42500000.0,3.0,4.0,2790.0,2001–3000
Islamabad,"Defence Residency, DHA Defence Phase 2",6600000.0,1.0,1.0,608.0,501–1000
Islamabad,"El Cielo, GT Road",15500000.0,3.0,3.0,1395.0,1001–1500
Islamabad,"Defence Residency, DHA Defence Phase 2",7500000.0,2.0,2.0,810.0,501–1000
Islamabad,"Defence Residency, DHA Defence Phase 2",15500000.0,3.0,3.0,1395.0,1001–1500
Islamabad,"Eighteen, Kashmir Highway",49700000.0,3.0,4.0,2048.0,2001–3000
Islamabad,"Eighteen, Kashmir Highway",25400000.0,1.0,2.0,945.0,501–1000
Islamabad,"DHA Defence Phase 2, DHA Defence",88500000.0,6.0,7.0,4500.0,3001–5000
Islamabad,"Eighteen, Kashmir Highway",52000000.0,0.0,0.0,2948.0,2001–3000
Islamabad,"Bahria Garden City, Bahria Town",32500000.0,2.0,2.0,1485.0,1001–1500
Islamabad,"DHA Defence Phase 2, DHA Defence",102500000.0,5.0,6.0,4500.0,3001–5000
Islamabad,"DHA Defence Phase 2, DHA Defence",85500000.0,6.0,0.0,4500.0,3001–5000
Islamabad,"Bahria Enclave - Sector N, Bahria Enclave",31500000.0,5.0,5.0,1800.0,1501–2000
Islamabad,"I-14, Islamabad",28000000.0,4.0,4.0,1575.0,1501–2000
Islamabad,"MPCHS - Multi Gardens, B-17",9163000.0,2.0,2.0,945.0,501–1000
Islamabad,"I-10/2, I-10",36500000.0,4.0,3.0,1350.0,1001–1500
Islamabad,"Eighteen, Kashmir Highway",36900000.0,2.0,3.0,1620.0,1501–2000
Islamabad,"F-8, Islamabad",250000000.0,7.0,6.0,5400.0,5001–10000
Islamabad,"F-8, Islamabad",450000000.0,5.0,6.0,8100.0,5001–10000
Islamabad,"F-8, Islamabad",500000000.0,7.0,6.0,9000.0,5001–10000
Islamabad,"G-15, Islamabad",65000000.0,10.0,6.0,5400.0,5001–10000
Islamabad,"Islamabad Square, MPCHS - Multi Gardens",5311000.0,1.0,1.0,472.0,0–500
Islamabad,"B-17, Islamabad",10100000.0,2.0,0.0,968.0,501–1000
Islamabad,"B-17, Islamabad",10100000.0,2.0,0.0,922.0,501–1000
Islamabad,"Bahria Garden City, Bahria Town",46200000.0,2.0,2.0,12150.0,10000+
Islamabad,"DHA Defence Phase 2, DHA Defence",85000000.0,6.0,6.0,4500.0,3001–5000
Islamabad,"MPCHS - Multi Gardens, B-17",13300000.0,2.0,2.0,1260.0,1001–1500
Islamabad,"F-7, Islamabad",234000000.0,5.0,6.0,5400.0,5001–10000
Islamabad,"G-13, Islamabad",67500000.0,6.0,6.0,2250.0,2001–3000
Islamabad,"DHA Defence Phase 2, DHA Defence",94000000.0,8.0,9.0,4500.0,3001–5000
Islamabad,"The Atrium, Zaraj Housing Scheme",15500000.0,2.0,2.0,1350.0,1001–1500
Islamabad,"DHA Phase 5 - Sector A, DHA Defence Phase 5",87500000.0,0.0,0.0,6750.0,5001–10000
Islamabad,"Bahria Garden City - Zone 1, Bahria Garden City",147500000.0,6.0,7.0,6750.0,5001–10000
Islamabad,"MPCHS - Multi Gardens, B-17",13600000.0,0.0,0.0,1305.0,1001–1500
Islamabad,"E-7, Islamabad",600000000.0,6.0,6.0,7200.0,5001–10000
Islamabad,"F-7, Islamabad",470000000.0,5.0,6.0,11250.0,10000+
Islamabad,"F-7, Islamabad",300000000.0,4.0,5.0,5850.0,5001–10000
Islamabad,"E-7, Islamabad",650000000.0,5.0,6.0,10800.0,10000+
Islamabad,"F-8, Islamabad",320000000.0,5.0,5.0,8100.0,5001–10000
Islamabad,"B-17, Islamabad",10100000.0,2.0,2.0,968.0,501–1000
Islamabad,"G-15, Islamabad",48000000.0,6.0,6.0,2700.0,2001–3000
Islamabad,"I-8/3, I-8",105000000.0,6.0,6.0,2700.0,2001–3000
Islamabad,"I-8/3, I-8",150000000.0,6.0,6.0,2700.0,2001–3000
Islamabad,"I-8, Islamabad",115000000.0,9.0,6.0,3195.0,3001–5000
Islamabad,"DHA Defence Phase 2, DHA Defence",84500000.0,6.0,7.0,4500.0,3001–5000
Islamabad,"E-7, Islamabad",600000000.0,6.0,7.0,7200.0,5001–10000
Islamabad,"Bahria Garden City, Bahria Town",16400000.0,1.0,1.0,742.0,501–1000
Islamabad,"Bahria Garden City, Bahria Town",17600000.0,1.0,1.0,810.0,501–1000
Islamabad,"Elanza Creeks, Park View City",12700000.0,1.0,1.0,698.0,501–1000
Islamabad,"Goldcrest Highlife, DHA Defence Phase 2",14500000.0,3.0,3.0,1598.0,1501–2000
Islamabad,"Goldcrest Highlife, DHA Defence Phase 2",19800000.0,3.0,3.0,2340.0,2001–3000
Islamabad,"G-13/4, G-13",130000000.0,6.0,7.0,4500.0,3001–5000
Islamabad,"MPCHS - Multi Gardens, B-17",12200000.0,0.0,0.0,1170.0,1001–1500
Islamabad,"Rawalpindi Housing Society, C-18",2210000.0,0.0,0.0,225.0,0–500
Islamabad,"E-7, Islamabad",480000000.0,4.0,5.0,9000.0,5001–10000
Islamabad,"F-6, Islamabad",300000000.0,7.0,6.0,7200.0,5001–10000
Islamabad,"F-7, Islamabad",580000000.0,10.0,6.0,9450.0,5001–10000
Islamabad,"I-8/4, I-8",95000000.0,6.0,6.0,3195.0,3001–5000
Islamabad,"Jhangi Syedan, Islamabad",7500000.0,4.0,5.0,675.0,501–1000
Islamabad,"MPCHS - Block E, MPCHS - Multi Gardens",24500000.0,5.0,6.0,1800.0,1501–2000
Islamabad,"Jhangi Syedan, Islamabad",22000000.0,6.0,6.0,1575.0,1501–2000
Islamabad,"E-11/2, E-11",9500000.0,2.0,2.0,855.0,501–1000
Islamabad,"D-12, Islamabad",95000000.0,0.0,0.0,3195.0,3001–5000
Islamabad,"Jhangi Syedan, Islamabad",11500000.0,6.0,6.0,900.0,501–1000
Islamabad,"G-11/3, G-11",25000000.0,2.0,2.0,1395.0,1001–1500
Islamabad,"Park View City, Islamabad",21100000.0,2.0,0.0,1058.0,1001–1500
Islamabad,"DHA Defence Phase 2, DHA Defence",17200000.0,1.0,1.0,698.0,501–1000
Islamabad,"Bahria Enclave - Sector C, Bahria Enclave",77500000.0,6.0,7.0,4500.0,3001–5000
Islamabad,"Eighteen, Kashmir Highway",102000000.0,0.0,0.0,4500.0,3001–5000
Islamabad,"Askari Tower 3, DHA Defence Phase 5",33500000.0,3.0,3.0,2700.0,2001–3000
Islamabad,"G-13/1, G-13",69000000.0,6.0,8.0,2250.0,2001–3000
Islamabad,"Eighteen, Kashmir Highway",170000000.0,5.0,5.0,9000.0,5001–10000
Islamabad,"The Centaurus, F-8",71500000.0,1.0,2.0,1508.0,1501–2000
Islamabad,"F-11, Islamabad",125000000.0,9.0,0.0,4500.0,3001–5000
Islamabad,"DHA Defence Phase 1, DHA Defence",16000000.0,2.0,2.0,1238.0,1001–1500
Islamabad,"Oleander Sector - DHA Homes Block A, DHA Valley - Oleander Sector",15000000.0,3.0,4.0,1800.0,1501–2000
Islamabad,"F-7, Islamabad",290000000.0,6.0,6.0,4950.0,3001–5000
Islamabad,"F-6/3, F-6",600000000.0,5.0,5.0,10800.0,10000+
Islamabad,"F-7, Islamabad",280000000.0,5.0,6.0,5850.0,5001–10000
Islamabad,"Zaraj Housing Scheme, Islamabad",12500000.0,2.0,2.0,968.0,501–1000
Islamabad,"DHA Defence Phase 2, DHA Defence",7500000.0,2.0,2.0,810.0,501–1000
Islamabad,"D-12, Islamabad",72500000.0,4.0,5.0,2250.0,2001–3000
Islamabad,"D-12, Islamabad",109900000.0,6.0,6.0,3150.0,3001–5000
Islamabad,"D-12, Islamabad",43000000.0,5.0,5.0,900.0,501–1000
Islamabad,"Bani Gala, Islamabad",15000000.0,4.0,3.0,1125.0,1001–1500
Islamabad,"MPCHS - Block E, MPCHS - Multi Gardens",24000000.0,4.0,6.0,1800.0,1501–2000
Islamabad,"MPCHS - Block B, MPCHS - Multi Gardens",57500000.0,6.0,6.0,4500.0,3001–5000
Islamabad,"Jhangi Syedan, Islamabad",9800000.0,4.0,5.0,900.0,501–1000
Islamabad,"H-13, Islamabad",11500000.0,2.0,2.0,1125.0,1001–1500
Islamabad,"DHA Defence Phase 1, DHA Defence",105000000.0,6.0,6.0,4500.0,3001–5000
Islamabad,"DHA Defence Phase 2, DHA Defence",112500000.0,6.0,6.0,4500.0,3001–5000
Islamabad,"DHA Phase 2 - Sector D, DHA Defence Phase 2",85500000.0,6.0,6.0,4500.0,3001–5000
Islamabad,"DHA Phase 2 - Sector G, DHA Defence Phase 2",87500000.0,6.0,6.0,4500.0,3001–5000
Islamabad,"DHA Defence Phase 2, DHA Defence",87500000.0,6.0,8.0,4500.0,3001–5000
Islamabad,"E-11, Islamabad",130000000.0,6.0,6.0,4500.0,3001–5000
Islamabad,"The Centaurus, F-8",90000000.0,2.0,2.0,2250.0,2001–3000
Islamabad,"F-10, Islamabad",25000000.0,2.0,3.0,1800.0,1501–2000
Islamabad,"F-10, Islamabad",26000000.0,2.0,2.0,2295.0,2001–3000
Islamabad,"Silver Oaks Apartments, F-10",110000000.0,4.0,4.0,4005.0,3001–5000
Islamabad,"Bahria Garden City - Zone 1, Bahria Garden City",130000000.0,6.0,5.0,9000.0,5001–10000
Islamabad,"Soan Garden - Block F, Soan Garden",42500000.0,4.0,4.0,4500.0,3001–5000
Islamabad,"Soan Garden - Block H, Soan Garden",45000000.0,6.0,6.0,2250.0,2001–3000
Islamabad,"F-11, Islamabad",38000000.0,3.0,4.0,2408.0,2001–3000
Islamabad,"18 West Residencia, F-11/1",35000000.0,2.0,3.0,1778.0,1501–2000
Islamabad,"F-11, Islamabad",35000000.0,2.0,3.0,1778.0,1501–2000
Islamabad,"Bahria Oriental Garden, Bahria Town",11900000.0,2.0,2.0,990.0,501–1000
Islamabad,"Bahria Oriental Garden, Bahria Town",3953000.0,0.0,0.0,338.0,0–500
Islamabad,"DHA Defence Phase 5, DHA Defence",74000000.0,5.0,6.0,4500.0,3001–5000
Islamabad,"G-13, Islamabad",90000000.0,6.0,6.0,3150.0,3001–5000
Islamabad,"Bahria Enclave - Sector H, Bahria Enclave",11800000.0,2.0,2.0,1372.0,1001–1500
Islamabad,"The Centaurus, F-8",160000000.0,3.0,4.0,2632.0,2001–3000
Islamabad,"Bahria Enclave, Bahria Town",47000000.0,7.0,7.0,1800.0,1501–2000
Islamabad,"DHA Defence Phase 2, DHA Defence",107000000.0,6.0,7.0,4500.0,3001–5000
Islamabad,"DHA Defence Phase 2, DHA Defence",107000000.0,6.0,8.0,4500.0,3001–5000
Islamabad,"Constitution Avenue, Islamabad",52600000.0,2.0,2.0,1080.0,1001–1500
Islamabad,"DHA Defence Phase 2, DHA Defence",105000000.0,6.0,6.0,4500.0,3001–5000
Islamabad,"F-7, Islamabad",310000000.0,6.0,0.0,5850.0,5001–10000
Islamabad,"Prism Heights Gulberg, Gulberg Greens",13600000.0,1.0,1.0,720.0,501–1000
Islamabad,"G-11/4, G-11",30000000.0,3.0,3.0,1102.0,1001–1500
Islamabad,"G-13/4, G-13",23500000.0,4.0,4.0,900.0,501–1000
Islamabad,"Bahria Garden City, Bahria Town",130000000.0,5.0,6.0,9000.0,5001–10000
Islamabad,"Bahria Enclave, Bahria Town",36000000.0,5.0,6.0,1800.0,1501–2000
Islamabad,"Defence Residency, DHA Defence Phase 2",15500000.0,3.0,3.0,1642.0,1501–2000
Islamabad,"F-11, Islamabad",44000000.0,4.0,4.0,2610.0,2001–3000
Islamabad,"Bahria Enclave - Sector G, Bahria Enclave",34500000.0,5.0,5.0,1800.0,1501–2000
Islamabad,"F-7/1, F-7",380000000.0,6.0,6.0,5850.0,5001–10000
Islamabad,"The Centaurus, F-8",118000000.0,3.0,4.0,2632.0,2001–3000
Islamabad,"Bahria Enclave - Sector H, Bahria Enclave",14500000.0,3.0,3.0,1688.0,1501–2000
Islamabad,"The Centaurus, F-8",120000000.0,3.0,4.0,2632.0,2001–3000
Islamabad,"E-11/3, E-11",240000000.0,7.0,6.0,4500.0,3001–5000
Islamabad,"F-7, Islamabad",460000000.0,5.0,6.0,10800.0,10000+
Islamabad,"F-8, Islamabad",275000000.0,7.0,8.0,5400.0,5001–10000
Islamabad,"Park View City - Downtown Block, Park View City",17300000.0,2.0,2.0,1012.0,1001–1500
Islamabad,"Faisal Margalla City, B-17",5960000.0,1.0,1.0,562.0,501–1000
Islamabad,"Park View City, Islamabad",17300000.0,2.0,2.0,1012.0,1001–1500
Islamabad,"Eighteen, Kashmir Highway",21000000.0,1.0,1.0,945.0,501–1000
Islamabad,"Silver Oaks Apartments, F-10",57000000.0,2.0,2.0,1440.0,1001–1500
Islamabad,"DHA Defence Phase 2, DHA Defence",15500000.0,3.0,4.0,1642.0,1501–2000
Islamabad,"F-7, Islamabad",810000000.0,5.0,5.0,16200.0,10000+
Islamabad,"Bhara kahu, Islamabad",16500000.0,4.0,4.0,1125.0,1001–1500
Islamabad,"G-11/3, G-11",41500000.0,3.0,3.0,2092.0,2001–3000
Islamabad,"Bahria Enclave - Sector B1, Bahria Enclave",37400000.0,5.0,5.0,1800.0,1501–2000
Islamabad,"Eighteen, Kashmir Highway",15400000.0,0.0,0.0,765.0,501–1000
Islamabad,"Defence Residency, DHA Defence Phase 2",11000000.0,2.0,2.0,945.0,501–1000
Islamabad,"F-8, Islamabad",450000000.0,6.0,6.0,8100.0,5001–10000
Islamabad,"F-10, Islamabad",150000000.0,4.0,4.0,4500.0,3001–5000
Islamabad,"G-13, Islamabad",85000000.0,6.0,6.0,3195.0,3001–5000
Islamabad,"G-13, Islamabad",70000000.0,6.0,6.0,2452.0,2001–3000
Islamabad,"G-13, Islamabad",120000000.0,6.0,6.0,4500.0,3001–5000
Islamabad,"G-13, Islamabad",31000000.0,5.0,5.0,990.0,501–1000
Islamabad,"D-12, Islamabad",165000000.0,8.0,6.0,4500.0,3001–5000
Islamabad,"E-7, Islamabad",630000000.0,6.0,7.0,7200.0,5001–10000
Islamabad,"Faisal Town - F-18, Islamabad",10000000.0,2.0,2.0,922.0,501–1000
Islamabad,"Bahria Garden City - Zone 1, Bahria Garden City",160000000.0,5.0,6.0,8550.0,5001–10000
Islamabad,"I-14/3, I-14",19000000.0,4.0,4.0,1350.0,1001–1500
Islamabad,"Bahria Enclave - Sector C1, Bahria Enclave",4896000.0,1.0,1.0,405.0,0–500
Islamabad,"The Veranda Residence, E-11/1",35000000.0,2.0,3.0,1868.0,1501–2000
Islamabad,"Gulberg Greens, Gulberg",9010000.0,0.0,1.0,540.0,501–1000
Islamabad,"G-13/1, G-13",69000000.0,6.0,7.0,2250.0,2001–3000
Islamabad,"Capital Heights, G-11/3",25800000.0,2.0,2.0,1440.0,1001–1500
Islamabad,"Bahria Garden City - Zone 1, Bahria Garden City",147500000.0,5.0,6.0,7200.0,5001–10000
Islamabad,"I-8, Islamabad",95000000.0,6.0,6.0,2700.0,2001–3000
Islamabad,"PHAF Officers Residencia, Kuri Road",20000000.0,4.0,4.0,1800.0,1501–2000
Islamabad,"G-13, Islamabad",29000000.0,4.0,4.0,900.0,501–1000
Islamabad,"G-13, Islamabad",25000000.0,4.0,5.0,900.0,501–1000
Islamabad,"G-13, Islamabad",62500000.0,6.0,6.0,2452.0,2001–3000
Islamabad,"G-13, Islamabad",33000000.0,4.0,5.0,990.0,501–1000
Islamabad,"DHA Defence Phase 2, DHA Defence",62500000.0,5.0,6.0,3150.0,3001–5000
Islamabad,"MPCHS - Block C, MPCHS - Multi Gardens",18000000.0,2.0,2.0,1575.0,1501–2000
Islamabad,"MPCHS - Block E, MPCHS - Multi Gardens",37500000.0,5.0,6.0,2250.0,2001–3000
Islamabad,"MPCHS - Block F, MPCHS - Multi Gardens",17000000.0,4.0,5.0,1125.0,1001–1500
Islamabad,"MPCHS - Block E, MPCHS - Multi Gardens",27000000.0,4.0,5.0,1800.0,1501–2000
Islamabad,"MPCHS - Block D, MPCHS - Multi Gardens",45000000.0,4.0,5.0,2452.0,2001–3000
Islamabad,"I-14/4, I-14",24000000.0,4.0,4.0,1125.0,1001–1500
Islamabad,"G-11/3, G-11",20000000.0,3.0,2.0,1102.0,1001–1500
Islamabad,"G-11/3, G-11",16500000.0,3.0,2.0,1102.0,1001–1500
Islamabad,"G-11/3, G-11",13500000.0,2.0,2.0,698.0,501–1000
Islamabad,"Bani Gala, Islamabad",60000000.0,5.0,6.0,4500.0,3001–5000
Islamabad,"Faisal Margalla City, B-17",10800000.0,2.0,2.0,1012.0,1001–1500
Islamabad,"F-11, Islamabad",42000000.0,3.0,3.0,3240.0,3001–5000
Islamabad,"Bahria Enclave - Sector C1, Bahria Enclave",77500000.0,5.0,6.0,3375.0,3001–5000
Islamabad,"Smama Star Mall & Residency, Gulberg Greens",8500000.0,1.0,1.0,518.0,501–1000
Islamabad,"G-13, Islamabad",31000000.0,4.0,5.0,990.0,501–1000
Islamabad,"G-15/1, G-15",32000000.0,5.0,5.0,1575.0,1501–2000
Islamabad,"I-8/3, I-8",120000000.0,6.0,6.0,2700.0,2001–3000
Islamabad,"Blue Area, Islamabad",52100000.0,1.0,1.0,1012.0,1001–1500
Islamabad,"D-12, Islamabad",82000000.0,5.0,5.0,2250.0,2001–3000
Islamabad,"Shahpur, Islamabad",4200000.0,2.0,2.0,1125.0,1001–1500
Islamabad,"E-11/2, E-11",3500000.0,0.0,1.0,225.0,0–500
Islamabad,"F-11, Islamabad",43000000.0,3.0,4.0,2790.0,2001–3000
Islamabad,"Top City 1 - Block A, Top City 1",36500000.0,5.0,5.0,2250.0,2001–3000
Islamabad,"National Police Foundation O-9, Islamabad",15000000.0,4.0,4.0,1125.0,1001–1500
Islamabad,"Bahria Enclave - Sector H, Bahria Enclave",12000000.0,2.0,2.0,1372.0,1001–1500
Islamabad,"Bahria Enclave - Sector H, Bahria Enclave",23200000.0,3.0,3.0,2452.0,2001–3000
Islamabad,"E-11/2, E-11",14000000.0,2.0,2.0,900.0,501–1000
Islamabad,"F-8/1, F-8",870000000.0,10.0,6.0,16200.0,10000+
Islamabad,"E-11/2, E-11",45000000.0,6.0,6.0,1350.0,1001–1500
Islamabad,"Eighteen, Kashmir Highway",67000000.0,4.0,0.0,2182.0,2001–3000
Islamabad,"I-16/2, I-16",16000000.0,5.0,5.0,1125.0,1001–1500
Islamabad,"I-16/3, I-16",9500000.0,3.0,3.0,1485.0,1001–1500
Islamabad,"F-7/1, F-7",450000000.0,7.0,6.0,9450.0,5001–10000
Islamabad,"PHAF Officers Residencia, Kuri Road",55000000.0,5.0,5.0,4500.0,3001–5000
Islamabad,"G-15/2, G-15",48500000.0,7.0,8.0,3195.0,3001–5000
Islamabad,"E-7, Islamabad",600000000.0,5.0,5.0,10800.0,10000+
Islamabad,"Park Enclave 1, Park Enclave",125000000.0,6.0,6.0,4500.0,3001–5000
Islamabad,"F-8, Islamabad",73000000.0,2.0,2.0,1440.0,1001–1500
